"Date","Price","Volume","Market_cap"
"2023-11-22 00:00:00 UTC+0","57.57678280","1296021152.613642","24321791152.53008000"
"2023-11-21 00:00:00 UTC+0","52.12893537","1613177412.949516","22020491896.96581300"
"2023-11-20 00:00:00 UTC+0","56.45225339","1256992281.267207","23846763404.44205000"
"2023-11-19 00:00:00 UTC+0","61.50189678","1242633472.536907","25979851882.01427000"
"2023-11-18 00:00:00 UTC+0","58.54165712","1294654263.939775","24729376823.36544400"
"2023-11-17 00:00:00 UTC+0","58.58082452","2219010510.729254","24745922058.22804600"
"2023-11-16 00:00:00 UTC+0","57.79025651","2443865786.365630","24411967483.47856000"
"2023-11-15 00:00:00 UTC+0","65.61598420","2607857137.446235","27717739450.66330000"
"2023-11-14 00:00:00 UTC+0","56.82121438","2105480904.137012","24001076589.05568300"
"2023-11-13 00:00:00 UTC+0","51.68552405","1542087769.457321","21826162797.67984800"
"2023-11-12 00:00:00 UTC+0","56.34654841","1882164224.122161","23787559653.33909600"
"2023-11-11 00:00:00 UTC+0","56.14639481","2559489666.186947","23646969601.50262000"
"2023-11-10 00:00:00 UTC+0","56.70819729","2642849382.528485","23867156374.10411000"
"2023-11-09 00:00:00 UTC+0","45.33645341","1862740858.985799","19087443770.23724000"
"2023-11-08 00:00:00 UTC+0","43.15994031","680644442.832218","18166025597.48645800"
"2023-11-07 00:00:00 UTC+0","42.99856838","1239161593.359954","18098148135.66765200"
"2023-11-06 00:00:00 UTC+0","42.14925415","689724642.022016","17706418844.80146000"
"2023-11-05 00:00:00 UTC+0","41.20292008","558317099.172314","17308916779.70922000"
"2023-11-04 00:00:00 UTC+0","42.43688629","951765220.660502","17822119749.63484600"
