"Date","Price","Volume","Market_cap"
"2023-12-06 00:00:00 UTC+0","1.00022592","848916755.309493","23896026907.73214000"
"2023-12-05 00:00:00 UTC+0","1.00007657","968080022.388077","23892458855.00712200"
"2023-12-04 00:00:00 UTC+0","0.99998728","1142883222.646438","23890325792.18559300"
"2023-12-03 00:00:00 UTC+0","0.99984974","442533229.949052","23887039736.27367000"
"2023-12-02 00:00:00 UTC+0","0.99993556","464823075.342469","23889090183.17715000"
"2023-12-01 00:00:00 UTC+0","1.00036316","836433543.367328","23899305760.13348000"
"2023-11-30 00:00:00 UTC+0","1.00019383","656208282.294975","23895260307.58115800"
"2023-11-29 00:00:00 UTC+0","1.00026815","935419730.835158","23897035843.45425800"
"2023-11-28 00:00:00 UTC+0","0.99984518","714116267.086471","23886930958.13820600"
"2023-11-27 00:00:00 UTC+0","0.99995721","734551798.288912","23889607407.27969700"
"2023-11-26 00:00:00 UTC+0","1.00008125","363125492.530758","23892570728.63463200"
"2023-11-25 00:00:00 UTC+0","1.00016561","387118835.705355","23894586233.06236300"
"2023-11-24 00:00:00 UTC+0","1.00016250","881764097.612822","23894511862.08086400"
"2023-11-23 00:00:00 UTC+0","1.00036336","716760149.765489","23899310423.83796700"
"2023-11-22 00:00:00 UTC+0","1.00008413","944791468.809844","23892639426.71645700"
"2023-11-21 00:00:00 UTC+0","1.00000201","1006810835.516825","23890677500.15751000"
"2023-11-20 00:00:00 UTC+0","1.00016196","1003924739.210016","23894498837.95549000"
"2023-11-19 00:00:00 UTC+0","1.00028493","515436754.665432","23897436830.83382800"
"2023-11-18 00:00:00 UTC+0","1.00059012","665680429.887259","23904727835.22541000"
"2023-11-17 00:00:00 UTC+0","1.00052394","791661080.070235","23903146745.16081200"
"2023-11-16 00:00:00 UTC+0","1.00017642","1005152351.877814","23894844424.10025400"
"2023-11-15 00:00:00 UTC+0","1.00023243","933508242.581205","23896182415.04112600"
"2023-11-14 00:00:00 UTC+0","1.00009871","817142574.518719","23868755140.48477000"
"2023-11-13 00:00:00 UTC+0","1.00002881","942847401.757311","24029964596.40487000"
"2023-11-12 00:00:00 UTC+0","1.00003425","429726619.172766","24230274547.77581000"
"2023-11-11 00:00:00 UTC+0","1.00047171","516776879.782059","24228845992.46224000"
"2023-11-10 00:00:00 UTC+0","1.00051083","905177263.447061","24163533160.20433000"
"2023-11-09 00:00:00 UTC+0","1.00021504","1122073284.011764","24165979475.89863600"
